"Case","Case_Number","Anode_In_Flow","Anode_In_H2_mole_frac","Anode_In_N2_mole_frac","Anode_In_H2Ovap_mole_frac","Anode_In_H2Oliq_mole_frac","Anode_In_Dew_Temperature","Cathode_In_Flow","Cathode_In_O2_mole_frca","Cathode_In_N2_mole_frac","Cathode_In_H2Ovap_mole_frac","Cathode_In_H2Oliq_mole_frac","Cathode_In_Dew_Temperature","Coolant_In_Flow"
1313,12.0,18.578066,0.8098023,0.08188429,0.10831344,0.0,65.96493,166.7186,0.1919755,0.72017515,0.087849356,0.0,52.777794,310.6825
1314,12.0,30.378622,0.7128522,0.1857196,0.10142824,0.0,60.015648,378.49536,0.19975707,0.7493668,0.050876085,0.0,52.022636,319.87985
1315,12.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1316,12.0,49.066555,0.7747386,0.1781484,0.04711301,0.0,48.866417,281.25955,0.18720275,0.7022707,0.11052656,0.0,64.19009,311.91608
1317,12.0,24.415726,0.72601455,0.19753382,0.07645164,0.0,49.846275,404.8263,0.19536738,0.7328994,0.07173321,0.0,60.579308,319.7596
1318,12.0,11.731034,0.841489,0.006060694,0.15245028,0.0,66.12389,251.1765,0.19748661,0.7408495,0.061663896,0.0,50.75335,322.16632
1319,12.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1320,12.0,45.06408,0.7870138,0.16574319,0.047242977,0.0,51.55355,427.50192,0.19327843,0.72506297,0.08165862,0.0,63.21084,324.03137
1321,13.0,11.706469,0.8386666,0.05358576,0.107747614,0.0,62.987877,249.35934,0.19797575,0.7426844,0.059339833,0.0,51.83361,335.29626
1322,13.0,25.329683,0.80988467,0.12138487,0.06873046,0.0,58.68432,147.23192,0.17062274,0.6400726,0.1893047,0.0,70.752495,349.95734
1323,13.0,30.022158,0.7934526,0.15163136,0.05491604,0.0,49.727165,192.34195,0.20585635,0.7722477,0.021895982,0.0,32.779778,333.97528
1324,13.0,9.165194,0.9310116,0.009874215,0.059114143,0.0,52.7228,166.74113,0.1972272,0.73987633,0.06289649,0.0,52.003654,345.41312
1325,13.0,9.888184,0.92732996,0.002098844,0.07057119,0.0,56.0718,212.18445,0.19278742,0.723221,0.08399157,0.0,56.774956,341.06516
1326,13.0,16.214828,0.78079486,0.10308985,0.11611527,0.0,59.80419,128.93153,0.19993652,0.75004005,0.05002345,0.0,41.78649,340.1698
1327,13.0,9.785111,0.9133879,0.0021727732,0.08443934,0.0,55.49343,305.30334,0.19643597,0.73690814,0.0666559,0.0,57.740623,335.19403
1328,13.0,25.270342,0.7137592,0.16178632,0.1244545,0.0,70.11288,199.77588,0.19188775,0.71984595,0.08826631,0.0,61.796837,334.72528
1329,13.0,32.422733,0.89905864,0.047593243,0.053348113,0.0,50.981987,293.6729,0.19738136,0.7404546,0.062163997,0.0,55.750877,347.49368
1330,13.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1331,13.0,18.564573,0.86410666,0.04842613,0.08746719,0.0,56.499565,359.8659,0.18926802,0.71001834,0.10071365,0.0,65.585106,340.7599
1332,13.0,11.352626,0.90125024,0.029773537,0.0689762,0.0,52.126427,360.07358,0.20128922,0.75511456,0.04359621,0.0,50.267723,339.53543
1333,13.0,19.008734,0.83241206,0.024988078,0.14259988,0.0,67.14358,514.5519,0.19481443,0.73082507,0.07436053,0.0,64.98562,348.8147
1334,13.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1335,13.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1336,13.0,15.864121,0.84573156,0.09816259,0.05610584,0.0,49.45391,421.28256,0.18508106,0.6943114,0.12060755,0.0,72.98968,339.66458
1337,13.0,62.14532,0.70909005,0.18086122,0.11004874,0.0,65.746574,311.07242,0.19852278,0.7447365,0.056740727,0.0,50.536217,335.53778
1338,13.0,46.51013,0.8380919,0.088483326,0.073424764,0.0,62.62371,153.32166,0.19528031,0.7325728,0.07214688,0.0,55.461266,338.03885
1339,13.0,16.480257,0.8703455,0.09276481,0.036889743,0.0,45.563805,173.57837,0.19762339,0.7413626,0.061014056,0.0,52.70855,341.98328
1340,13.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1341,13.0,34.42259,0.70103985,0.21519448,0.08376569,0.0,54.54882,470.77786,0.20104736,0.7542072,0.044745427,0.0,51.56823,343.8019
1342,13.0,9.591958,0.8621797,0.012365748,0.12545455,0.0,63.48754,192.31993,0.2024671,0.7595332,0.037999704,0.0,41.833824,347.9671
1343,13.0,26.569416,0.8828359,0.008285485,0.108878605,0.0,63.839226,391.3348,0.20096946,0.75391495,0.045115568,0.0,52.539696,331.57172
1344,13.0,14.730972,0.8521813,0.100435816,0.047382887,0.0,47.419518,254.38045,0.20299073,0.76149756,0.03551172,0.0,44.43563,342.96747
1345,13.0,13.345765,0.8590131,0.027083173,0.11390373,0.0,59.734154,146.83606,0.19942881,0.74813545,0.052435752,0.0,44.458336,349.3449
1346,13.0,23.468323,0.91787136,0.009768658,0.072359964,0.0,59.932457,196.94011,0.16476505,0.6180981,0.21713689,0.0,75.312706,345.37604
1347,13.0,14.9136505,0.8781488,0.010781188,0.11107004,0.0,59.239677,551.1928,0.2009027,0.75366455,0.045432746,0.0,56.44033,330.3092
1348,13.0,6.6124043,0.9348492,0.025518224,0.039632577,0.0,42.928185,333.13303,0.18643531,0.6993917,0.11417299,0.0,68.57925,343.65054
1349,13.0,52.86836,0.7698595,0.181632,0.048508525,0.0,49.84771,597.28326,0.1946952,0.7303778,0.07492701,0.0,68.62951,335.19092
1350,13.0,31.979618,0.83301467,0.07577415,0.09121116,0.0,60.61178,392.87155,0.20014147,0.75080895,0.04904959,0.0,50.95269,340.6351
1351,13.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1352,13.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1353,13.0,72.20175,0.7017417,0.27778497,0.020473326,0.0,37.83996,335.4559,0.19279906,0.72326463,0.083936274,0.0,60.715508,333.23996
1354,13.0,10.9559145,0.8481962,0.088910684,0.06289314,0.0,52.256737,181.6322,0.18063395,0.6776285,0.14173752,0.0,65.838036,343.96268
1355,13.0,17.668278,0.81198335,0.074293844,0.113722794,0.0,58.088554,300.42975,0.19735877,0.74036986,0.062271364,0.0,56.548943,341.37427
1356,13.0,17.738075,0.887869,0.0039059238,0.10822507,0.0,62.797234,440.3231,0.199541,0.74855626,0.051902726,0.0,55.60534,340.27066
1357,13.0,13.6236315,0.9005918,0.06135844,0.03804977,0.0,44.880272,561.68677,0.19848387,0.7445905,0.056925587,0.0,61.854393,344.86673
1358,13.0,10.921019,0.8599161,0.029774519,0.110309415,0.0,59.403038,232.17236,0.18688123,0.7010645,0.11205425,0.0,65.994865,335.55334
1359,13.0,22.527859,0.8934848,0.050304066,0.056211144,0.0,47.85479,227.66191,0.20488624,0.7686084,0.0265054,0.0,37.900536,343.97342
1360,13.0,25.970984,0.76072574,0.10383172,0.13544251,0.0,63.075157,180.06606,0.19337805,0.7254367,0.08118529,0.0,54.71694,332.33826
1361,13.0,7.919258,0.88646185,0.045524217,0.06801392,0.0,54.046837,415.93567,0.19818765,0.7434793,0.058333043,0.0,55.670403,336.3764
1362,13.0,9.715705,0.8482369,0.003978282,0.14778477,0.0,67.435356,316.88144,0.18909281,0.7093611,0.10154613,0.0,64.89977,336.32474
1363,13.0,18.988314,0.79855686,0.12091114,0.08053201,0.0,60.794,272.0938,0.18166104,0.6814816,0.13685736,0.0,71.93554,335.4643
1364,13.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1365,13.0,12.002189,0.8914919,0.04413709,0.064371035,0.0,50.666405,327.7464,0.204314,0.7664617,0.029224329,0.0,39.70809,344.61066
1366,13.0,23.062777,0.86482793,0.026667703,0.10850434,0.0,65.07052,393.6888,0.18627994,0.69880885,0.11491123,0.0,73.41125,344.40338
1367,13.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1368,13.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1369,13.0,52.51239,0.69031066,0.24847294,0.061216377,0.0,57.174065,251.73965,0.17855415,0.6698264,0.15161948,0.0,70.34176,347.93365
1370,13.0,13.74713,0.8941461,0.026690405,0.07916353,0.0,49.664513,393.72217,0.19312295,0.7244797,0.082397364,0.0,62.534386,336.69846
1371,13.0,57.333733,0.79795593,0.16111407,0.040929984,0.0,50.07006,332.4747,0.19908924,0.7468616,0.054049168,0.0,54.11419,334.94785
1372,13.0,18.798203,0.85051113,0.09638764,0.053101216,0.0,43.430656,476.03152,0.19392337,0.7274823,0.0785943,0.0,65.5631,336.0574
1373,13.0,21.304863,0.90892017,0.017401595,0.07367827,0.0,52.807854,514.7119,0.20181553,0.75708896,0.04109553,0.0,51.88482,330.96234
1374,13.0,9.310577,0.9429998,0.013099522,0.04390067,0.0,47.248924,466.478,0.191191,0.71723217,0.091576815,0.0,70.07647,332.12494
1375,13.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1376,13.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1377,13.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1378,13.0,12.393055,0.88556033,0.06314223,0.05129744,0.0,43.71514,213.24643,0.19620916,0.7360572,0.06773359,0.0,53.238426,336.19498
1379,13.0,10.597322,0.89762807,0.037396457,0.0649755,0.0,48.60604,321.0108,0.19492912,0.73125535,0.07381553,0.0,56.18914,337.68195
1380,13.0,29.789099,0.6391967,0.17000282,0.19080052,0.0,73.03802,378.30502,0.19918129,0.74720687,0.053611863,0.0,55.508446,346.6291
1381,13.0,24.757301,0.864413,0.09829632,0.037290636,0.0,44.44213,154.48299,0.18210231,0.68313694,0.13476075,0.0,65.06051,330.8849
1382,13.0,20.126446,0.9351139,0.027916532,0.03696959,0.0,45.585136,512.9668,0.19127908,0.7175626,0.09115834,0.0,71.316734,333.1262
1383,13.0,18.299795,0.8390188,0.018511588,0.14246958,0.0,63.79525,332.9364,0.19205455,0.7204717,0.087473735,0.0,63.17666,331.97177
1384,13.0,43.945496,0.75281304,0.15108867,0.0960983,0.0,59.738823,295.07114,0.18836983,0.7066488,0.10498132,0.0,64.45016,335.5553
1385,13.0,29.276396,0.8223311,0.12977928,0.04788966,0.0,45.67861,202.61424,0.20105587,0.75423914,0.044704963,0.0,45.32366,337.6829
1386,13.0,33.201202,0.75249964,0.16399355,0.08350681,0.0,56.307,204.3288,0.19590321,0.7349095,0.06918729,0.0,56.454124,331.69485
1387,13.0,25.320545,0.8866275,0.008942616,0.104429886,0.0,60.444267,240.33089,0.18871471,0.7079426,0.10334266,0.0,65.78332,332.8682
1388,13.0,16.165558,0.89742565,0.06356528,0.039009076,0.0,40.729576,221.78094,0.18648559,0.6995803,0.113934085,0.0,68.43401,345.15503
1389,13.0,14.299151,0.87737846,0.026195321,0.09642622,0.0,58.676567,435.18805,0.19817203,0.7434208,0.058407214,0.0,60.408745,335.04123
1390,13.0,14.75838,0.8097483,0.06280393,0.1274478,0.0,65.83837,249.12201,0.201987,0.75773215,0.040280852,0.0,43.88949,336.48056
1391,13.0,9.436846,0.9069367,0.035133813,0.057929475,0.0,48.1733,449.57782,0.1962874,0.7363507,0.067361884,0.0,60.806053,332.65616
1392,13.0,17.253695,0.8654838,0.07218473,0.062331427,0.0,45.773094,406.43057,0.20052445,0.7522456,0.047229964,0.0,50.772575,335.18796
1393,13.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1394,13.0,22.337658,0.8521286,0.024934286,0.12293706,0.0,64.86935,298.67416,0.1948743,0.73104966,0.07407605,0.0,60.556725,336.63428
1395,13.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1396,13.0,35.404713,0.7131952,0.2291621,0.05764268,0.0,47.384422,409.04355,0.20395221,0.7651045,0.030943312,0.0,46.026756,349.6717
1397,13.0,13.996101,0.94130397,0.003948389,0.054747615,0.0,49.755394,556.001,0.20336069,0.76288545,0.033753835,0.0,51.043358,345.214
1398,13.0,8.819662,0.9145294,0.009896135,0.07557449,0.0,50.50506,164.72572,0.19306403,0.72425866,0.082677305,0.0,58.255272,337.04776
1399,13.0,31.532604,0.83264977,0.061434276,0.10591596,0.0,60.549095,203.46436,0.20234051,0.75905836,0.038601108,0.0,43.405388,347.3194
1400,13.0,11.974426,0.9016664,0.031047134,0.06728649,0.0,55.483574,374.34637,0.1922695,0.7212781,0.086452425,0.0,67.32641,345.02567
1401,13.0,18.134583,0.9187644,0.025653113,0.055582445,0.0,52.303368,194.2301,0.18309842,0.6868738,0.1300278,0.0,67.88717,336.19427
1402,13.0,29.494303,0.8574375,0.080141,0.062421523,0.0,50.55419,631.0838,0.19692387,0.73873836,0.06433777,0.0,64.99847,330.2927
1403,13.0,24.499086,0.8917963,0.027759187,0.080444545,0.0,58.034813,252.81487,0.19994713,0.7500798,0.049973045,0.0,46.629143,342.67145
1404,13.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1405,13.0,10.684012,0.89291507,0.0026144919,0.10447045,0.0,64.072044,546.1499,0.20411688,0.7657222,0.030160934,0.0,47.90783,331.96564
1406,13.0,21.155172,0.90238065,0.03128602,0.06633336,0.0,55.314293,326.0278,0.18985716,0.71222836,0.09791447,0.0,65.06469,346.88147
1407,13.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1408,13.0,35.232975,0.8868601,0.05365251,0.059487432,0.0,51.17974,363.48764,0.20391911,0.7649803,0.031100579,0.0,43.774406,340.13837
1409,13.0,10.128379,0.89161247,0.03335154,0.075036,0.0,47.317314,339.25528,0.19815315,0.7433499,0.05849692,0.0,53.079094,346.49094
1410,13.0,16.540802,0.8425409,0.101429164,0.05602989,0.0,46.70275,196.80434,0.20028107,0.7513326,0.048386335,0.0,49.956413,331.20792
1411,13.0,26.903248,0.8105333,0.038388226,0.15107848,0.0,66.94988,260.8228,0.19834973,0.7440874,0.057562895,0.0,49.08062,343.43143
1412,13.0,39.766804,0.8456908,0.058063615,0.0962456,0.0,63.461082,393.09406,0.19409397,0.72812235,0.07778366,0.0,64.89959,348.861
1413,13.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1414,13.0,49.524757,0.6788904,0.20606056,0.11504902,0.0,64.152916,329.70715,0.18399085,0.6902216,0.12578753,0.0,73.79723,330.1775
1415,13.0,12.081067,0.9471055,0.0066526122,0.04624184,0.0,40.429802,250.80981,0.1957037,0.7341611,0.07013522,0.0,54.398125,343.15027
1416,13.0,10.045303,0.8628906,0.0677062,0.06940321,0.0,51.92626,245.36464,0.20302117,0.76161176,0.035367098,0.0,43.139977,334.86145
1417,13.0,32.08602,0.853954,0.05805416,0.08799185,0.0,60.32067,272.95657,0.20523043,0.76989955,0.024870021,0.0,34.261375,339.52808
1418,13.0,78.669075,0.7468779,0.21354109,0.039580975,0.0,48.82299,325.10043,0.19569239,0.73411864,0.07018894,0.0,60.661644,337.21463
1419,13.0,10.732193,0.8850291,0.03657453,0.078396365,0.0,52.78338,355.9624,0.19369474,0.7266247,0.07968055,0.0,62.37316,336.53592
1420,13.0,16.867373,0.90911686,0.005376756,0.08550636,0.0,61.840965,230.91104,0.2011552,0.7546118,0.044232994,0.0,43.55822,340.72476
1421,13.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1422,13.0,10.560584,0.9021271,0.015174401,0.082698524,0.0,52.135124,177.77977,0.18434146,0.69153684,0.124121666,0.0,66.26321,330.62183
1423,13.0,20.266981,0.8106474,0.081969745,0.10738284,0.0,65.96493,181.8748,0.19272107,0.72297204,0.08430688,0.0,52.777794,333.93466
1424,13.0,33.140312,0.7144653,0.18613987,0.09939484,0.0,60.015648,412.9039,0.20038201,0.7517112,0.04790678,0.0,52.022636,343.131
1425,13.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1426,13.0,53.527153,0.7762242,0.17849001,0.04528578,0.0,48.866417,306.82852,0.18838833,0.70671827,0.10489338,0.0,64.19012,335.1681
1427,13.0,26.635338,0.7274081,0.19791298,0.07467894,0.0,49.846275,441.62863,0.19627373,0.73629946,0.06742681,0.0,60.579308,343.01175
1428,13.0,12.797494,0.84361416,0.0060759997,0.15030986,0.0,66.12386,274.01044,0.19808596,0.7430979,0.05881614,0.0,50.75338,345.4179
1429,13.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1430,13.0,49.160828,0.78798765,0.16594827,0.04606411,0.0,51.55355,466.36536,0.19440229,0.729279,0.0763187,0.0,63.21087,347.2833


